Time;Energy (kWh);Energy night(kWh);Energy day (kWh);"Temperature"
 4.9.2023 10:00;0,303;;0,303;12,7
 4.9.2023 11:00;0,305;;0,305;13,5
 4.9.2023 12:00;0,307;;0,307;15,2
 4.9.2023 13:00;0,309;;0,309;15,8
 4.9.2023 14:00;0,327;;0,327;17,0
 4.9.2023 15:00;0,413;;0,413;15,9
 4.9.2023 16:00;0,628;;0,628;16,4
 4.9.2023 17:00;0,574;;0,574;16,1
 4.9.2023 18:00;0,605;;0,605;15,5
 4.9.2023 19:00;0,520;;0,520;14,5
 4.9.2023 20:00;0,386;;0,386;13,9
 4.9.2023 21:00;0,291;;0,291;13,7
 4.9.2023 22:00;3,935;3,935;;13,5
 4.9.2023 23:00;4,106;4,106;;13,3
 5.9.2023 0:00;4,008;4,008;;12,2
 5.9.2023 1:00;0,977;0,977;;12,0
 5.9.2023 2:00;0,972;0,972;;13,8
 5.9.2023 3:00;0,964;0,964;;15,2
 5.9.2023 4:00;0,966;0,966;;14,8
 5.9.2023 5:00;0,960;0,960;;14,3
 5.9.2023 6:00;1,273;1,273;;13,4
 5.9.2023 7:00;0,556;;0,556;12,7
 5.9.2023 8:00;0,805;;0,805;12,6
 5.9.2023 9:00;0,616;;0,616;12,7
 5.9.2023 10:00;0,363;;0,363;13,8
 5.9.2023 11:00;0,368;;0,368;13,2
 5.9.2023 12:00;0,393;;0,393;13,4
 5.9.2023 13:00;0,424;;0,424;14,6
 5.9.2023 14:00;0,149;;0,149;13,1
 5.9.2023 15:00;0,183;;0,183;13,8
 5.9.2023 16:00;0,392;;0,392;13,7
 5.9.2023 17:00;1,459;;1,459;12,5
 5.9.2023 18:00;0,308;;0,308;12,2
 5.9.2023 19:00;0,404;;0,404;13,0
 5.9.2023 20:00;0,323;;0,323;12,6
 5.9.2023 21:00;0,296;;0,296;11,0
 5.9.2023 22:00;2,749;2,749;;10,6
 5.9.2023 23:00;5,035;5,035;;12,1
 6.9.2023 0:00;4,108;4,108;;12,0
 6.9.2023 1:00;1,553;1,553;;12,0
 6.9.2023 2:00;0,865;0,865;;12,1
 6.9.2023 3:00;0,702;0,702;;11,4
 6.9.2023 4:00;0,688;0,688;;11,4
 6.9.2023 5:00;0,963;0,963;;11,3
 6.9.2023 6:00;1,592;1,592;;11,0
 6.9.2023 7:00;0,373;;0,373;11,0
 6.9.2023 8:00;0,299;;0,299;10,9
 6.9.2023 9:00;0,496;;0,496;11,7
 6.9.2023 10:00;0,355;;0,355;12,6
 6.9.2023 11:00;0,222;;0,222;12,9
 6.9.2023 12:00;0,209;;0,209;13,3
 6.9.2023 13:00;0,209;;0,209;13,8
 6.9.2023 14:00;0,217;;0,217;14,4
 6.9.2023 15:00;0,841;;0,841;14,4
 6.9.2023 16:00;0,390;;0,390;14,5
 6.9.2023 17:00;0,332;;0,332;14,2
 6.9.2023 18:00;0,343;;0,343;13,9
 6.9.2023 19:00;0,348;;0,348;13,0
 6.9.2023 20:00;1,661;;1,661;11,3
 6.9.2023 21:00;0,443;;0,443;9,8
 6.9.2023 22:00;2,859;2,859;;8,4
 6.9.2023 23:00;4,439;4,439;;8,3
 7.9.2023 0:00;3,066;3,066;;7,4
 7.9.2023 1:00;1,019;1,019;;6,9
 7.9.2023 2:00;1,028;1,028;;6,4
 7.9.2023 3:00;0,273;0,273;;6,8
 7.9.2023 4:00;0,233;0,233;;5,7
 7.9.2023 5:00;0,762;0,762;;5,3
 7.9.2023 6:00;1,192;1,192;;5,7
 7.9.2023 7:00;0,321;;0,321;6,4
 7.9.2023 8:00;0,401;;0,401;8,4
 7.9.2023 9:00;0,352;;0,352;11,0
 7.9.2023 10:00;0,400;;0,400;13,0
 7.9.2023 11:00;0,754;;0,754;14,4
 7.9.2023 12:00;0,584;;0,584;15,1
 7.9.2023 13:00;0,386;;0,386;15,8
 7.9.2023 14:00;0,464;;0,464;16,9
 7.9.2023 15:00;0,699;;0,699;16,4
 7.9.2023 16:00;1,143;;1,143;16,8
 7.9.2023 17:00;0,535;;0,535;16,6
 7.9.2023 18:00;1,581;;1,581;15,6
 7.9.2023 19:00;1,215;;1,215;15,4
 7.9.2023 20:00;0,681;;0,681;14,8
 7.9.2023 21:00;0,349;;0,349;13,2
 7.9.2023 22:00;3,616;3,616;;11,8
 7.9.2023 23:00;4,138;4,138;;10,6
 8.9.2023 0:00;3,965;3,965;;12,4
 8.9.2023 1:00;0,962;0,962;;9,7
 8.9.2023 2:00;0,393;0,393;;9,3
 8.9.2023 3:00;0,177;0,177;;8,8
 8.9.2023 4:00;0,177;0,177;;8,4
 8.9.2023 5:00;0,710;0,710;;8,2
 8.9.2023 6:00;2,162;2,162;;9,1
 8.9.2023 7:00;0,316;;0,316;10,2
 8.9.2023 8:00;0,372;;0,372;11,1
 8.9.2023 9:00;0,414;;0,414;12,3
 8.9.2023 10:00;1,183;;1,183;12,1
 8.9.2023 11:00;1,331;;1,331;13,0
 8.9.2023 12:00;0,979;;0,979;15,7
 8.9.2023 13:00;0,875;;0,875;17,2
 8.9.2023 14:00;0,694;;0,694;19,4
 8.9.2023 15:00;0,728;;0,728;19,6
 8.9.2023 16:00;0,362;;0,362;19,9
 8.9.2023 17:00;1,468;;1,468;17,2
 8.9.2023 18:00;1,318;;1,318;16,6
 8.9.2023 19:00;0,274;;0,274;15,2
 8.9.2023 20:00;0,217;;0,217;12,8
 8.9.2023 21:00;0,286;;0,286;11,2
 8.9.2023 22:00;1,354;1,354;;10,4
 8.9.2023 23:00;4,226;4,226;;10,0
 9.9.2023 0:00;4,011;4,011;;10,4
 9.9.2023 1:00;3,245;3,245;;9,9
 9.9.2023 2:00;0,311;0,311;;10,1
 9.9.2023 3:00;0,136;0,136;;10,1
 9.9.2023 4:00;0,136;0,136;;9,9
 9.9.2023 5:00;0,790;0,790;;9,5
 9.9.2023 6:00;0,911;0,911;;9,3
 9.9.2023 7:00;0,107;;0,107;9,1
 9.9.2023 8:00;0,218;;0,218;10,3
 9.9.2023 9:00;1,045;;1,045;12,5
 9.9.2023 10:00;0,982;;0,982;15,6
 9.9.2023 11:00;0,367;;0,367;17,9
 9.9.2023 12:00;0,500;;0,500;20,1
 9.9.2023 13:00;0,164;;0,164;20,9
 9.9.2023 14:00;0,240;;0,240;21,5
 9.9.2023 15:00;0,396;;0,396;21,7
 9.9.2023 16:00;0,463;;0,463;21,4
 9.9.2023 17:00;0,470;;0,470;21,0
 9.9.2023 18:00;2,484;;2,484;19,4
 9.9.2023 19:00;1,163;;1,163;17,3
 9.9.2023 20:00;1,346;;1,346;15,1
 9.9.2023 21:00;0,560;;0,560;13,3
 9.9.2023 22:00;3,898;3,898;;13,6
 9.9.2023 23:00;4,100;4,100;;13,4
 10.9.2023 0:00;3,681;3,681;;13,5
 10.9.2023 1:00;2,722;2,722;;13,8
 10.9.2023 2:00;0,186;0,186;;13,3
 10.9.2023 3:00;0,192;0,192;;13,4
 10.9.2023 4:00;0,211;0,211;;13,1
 10.9.2023 5:00;0,211;0,211;;14,1
 10.9.2023 6:00;0,700;0,700;;13,5
 10.9.2023 7:00;0,174;;0,174;13,6
 10.9.2023 8:00;0,333;;0,333;14,0
 10.9.2023 9:00;0,559;;0,559;14,8
 10.9.2023 10:00;0,364;;0,364;15,4
 10.9.2023 11:00;0,629;;0,629;15,7
 10.9.2023 12:00;0,423;;0,423;15,7
 10.9.2023 13:00;0,927;;0,927;16,2
 10.9.2023 14:00;0,240;;0,240;16,6
 10.9.2023 15:00;0,177;;0,177;16,8
 10.9.2023 16:00;1,464;;1,464;17,0
 10.9.2023 17:00;3,604;;3,604;17,4
 10.9.2023 18:00;3,319;;3,319;17,6
 10.9.2023 19:00;2,611;;2,611;17,5
 10.9.2023 20:00;4,172;;4,172;16,9
 10.9.2023 21:00;1,331;;1,331;15,7
 10.9.2023 22:00;1,191;1,191;;15,9
 10.9.2023 23:00;0,942;0,942;;15,8
 11.9.2023 0:00;0,946;0,946;;15,6
 11.9.2023 1:00;0,198;0,198;;15,2
 11.9.2023 2:00;0,154;0,154;;12,3
 11.9.2023 3:00;0,153;0,153;;10,5
 11.9.2023 4:00;0,151;0,151;;9,1
 11.9.2023 5:00;0,793;0,793;;8,0
 11.9.2023 6:00;0,823;0,823;;7,5
 11.9.2023 7:00;0,392;;0,392;7,1
 11.9.2023 8:00;0,446;;0,446;9,0
 11.9.2023 9:00;0,340;;0,340;12,1
 11.9.2023 10:00;0,202;;0,202;13,6
 11.9.2023 11:00;0,201;;0,201;15,6
 11.9.2023 12:00;0,199;;0,199;17,0
 11.9.2023 13:00;0,194;;0,194;18,1
 11.9.2023 14:00;0,260;;0,260;18,8
 11.9.2023 15:00;0,244;;0,244;18,3
 11.9.2023 16:00;0,525;;0,525;18,4
 11.9.2023 17:00;0,355;;0,355;18,1
 11.9.2023 18:00;0,458;;0,458;17,8
 11.9.2023 19:00;0,497;;0,497;16,6
 11.9.2023 20:00;0,628;;0,628;15,0
 11.9.2023 21:00;0,570;;0,570;14,1
 11.9.2023 22:00;3,664;3,664;;14,1
 11.9.2023 23:00;3,808;3,808;;15,3
 12.9.2023 0:00;0,911;0,911;;16,0
 12.9.2023 1:00;0,213;0,213;;16,2
 12.9.2023 2:00;0,211;0,211;;15,9
 12.9.2023 3:00;0,212;0,212;;15,3
 12.9.2023 4:00;0,319;0,319;;16,0
 12.9.2023 5:00;1,002;1,002;;15,9
 12.9.2023 6:00;0,741;0,741;;16,2
 12.9.2023 7:00;0,415;;0,415;16,5
 12.9.2023 8:00;0,289;;0,289;16,6
 12.9.2023 9:00;0,286;;0,286;16,9
 12.9.2023 10:00;0,277;;0,277;17,5
 12.9.2023 11:00;0,191;;0,191;17,9
 12.9.2023 12:00;0,294;;0,294;17,8
 12.9.2023 13:00;0,319;;0,319;16,9
 12.9.2023 14:00;0,364;;0,364;18,1
 12.9.2023 15:00;0,768;;0,768;19,2
 12.9.2023 16:00;0,926;;0,926;17,5
 12.9.2023 17:00;0,468;;0,468;16,5
 12.9.2023 18:00;0,454;;0,454;16,3
 12.9.2023 19:00;0,489;;0,489;16,3
 12.9.2023 20:00;0,444;;0,444;16,2
 12.9.2023 21:00;1,588;;1,588;16,1
 12.9.2023 22:00;1,288;1,288;;15,2
 12.9.2023 23:00;4,595;4,595;;13,6
 13.9.2023 0:00;4,533;4,533;;13,5
 13.9.2023 1:00;3,662;3,662;;13,4
 13.9.2023 2:00;0,168;0,168;;12,8
 13.9.2023 3:00;0,166;0,166;;12,3
 13.9.2023 4:00;0,167;0,167;;12,1
 13.9.2023 5:00;0,163;0,163;;12,0
 13.9.2023 6:00;0,303;0,303;;12,2
 13.9.2023 7:00;0,363;;0,363;11,7
 13.9.2023 8:00;0,160;;0,160;11,9
 13.9.2023 9:00;0,119;;0,119;12,4
 13.9.2023 10:00;0,124;;0,124;12,6
 13.9.2023 11:00;0,129;;0,129;14,2
 13.9.2023 12:00;0,127;;0,127;14,0
 13.9.2023 13:00;0,157;;0,157;13,6
 13.9.2023 14:00;0,131;;0,131;13,3
 13.9.2023 15:00;0,134;;0,134;13,8
 13.9.2023 16:00;0,337;;0,337;13,7
 13.9.2023 17:00;0,251;;0,251;13,2
 13.9.2023 18:00;0,283;;0,283;12,7
 13.9.2023 19:00;0,606;;0,606;11,9
 13.9.2023 20:00;0,706;;0,706;9,2
 13.9.2023 21:00;0,376;;0,376;7,0
 13.9.2023 22:00;3,948;3,948;;6,1
 13.9.2023 23:00;4,142;4,142;;5,3
 14.9.2023 0:00;3,673;3,673;;4,3
 14.9.2023 1:00;0,526;0,526;;3,8
 14.9.2023 2:00;0,182;0,182;;3,2
 14.9.2023 3:00;0,182;0,182;;2,7
 14.9.2023 4:00;0,408;0,408;;4,6
 14.9.2023 5:00;0,965;0,965;;6,4
 14.9.2023 6:00;1,109;1,109;;6,0
 14.9.2023 7:00;1,187;;1,187;4,6
 14.9.2023 8:00;0,648;;0,648;6,7
 14.9.2023 9:00;0,459;;0,459;6,9
 14.9.2023 10:00;0,465;;0,465;8,4
 14.9.2023 11:00;0,561;;0,561;10,5
 14.9.2023 12:00;1,355;;1,355;11,9
 14.9.2023 13:00;0,950;;0,950;12,7
 14.9.2023 14:00;0,429;;0,429;12,9
 14.9.2023 15:00;0,604;;0,604;13,0
 14.9.2023 16:00;1,808;;1,808;12,8
 14.9.2023 17:00;0,389;;0,389;12,1
 14.9.2023 18:00;0,249;;0,249;11,5
 14.9.2023 19:00;0,366;;0,366;10,1
 14.9.2023 20:00;1,218;;1,218;6,8
 14.9.2023 21:00;0,489;;0,489;4,6
 14.9.2023 22:00;0,955;0,955;;3,4
 14.9.2023 23:00;4,984;4,984;;2,6
 15.9.2023 0:00;4,845;4,845;;1,8
 15.9.2023 1:00;2,665;2,665;;1,5
 15.9.2023 2:00;1,226;1,226;;0,6
 15.9.2023 3:00;0,892;0,892;;-0,1
 15.9.2023 4:00;0,412;0,412;;-0,7
 15.9.2023 5:00;0,808;0,808;;-0,6
 15.9.2023 6:00;1,341;1,341;;0,0
 15.9.2023 7:00;1,470;;1,470;-0,7
 15.9.2023 8:00;2,219;;2,219;-0,3
 15.9.2023 9:00;0,800;;0,800;2,7
 15.9.2023 10:00;0,579;;0,579;6,7
 15.9.2023 11:00;0,455;;0,455;10,2
 15.9.2023 12:00;0,493;;0,493;12,6
 15.9.2023 13:00;0,430;;0,430;13,2
 15.9.2023 14:00;0,441;;0,441;13,3
 15.9.2023 15:00;0,575;;0,575;12,7
 15.9.2023 16:00;0,447;;0,447;12,9
 15.9.2023 17:00;0,389;;0,389;11,6
 15.9.2023 18:00;0,379;;0,379;11,5
 15.9.2023 19:00;0,778;;0,778;8,6
 15.9.2023 20:00;0,417;;0,417;6,7
 15.9.2023 21:00;0,527;;0,527;6,7
 15.9.2023 22:00;3,723;3,723;;7,6
 15.9.2023 23:00;2,544;2,544;;7,0
 16.9.2023 0:00;1,226;1,226;;6,6
 16.9.2023 1:00;1,262;1,262;;6,9
 16.9.2023 2:00;1,158;1,158;;7,5
 16.9.2023 3:00;1,145;1,145;;7,6
 16.9.2023 4:00;0,530;0,530;;7,7
 16.9.2023 5:00;0,342;0,342;;7,9
 16.9.2023 6:00;1,000;1,000;;8,4
 16.9.2023 7:00;0,309;;0,309;8,6
 16.9.2023 8:00;0,498;;0,498;9,2
 16.9.2023 9:00;0,431;;0,431;10,1
 16.9.2023 10:00;0,415;;0,415;10,8
 16.9.2023 11:00;0,310;;0,310;11,6
 16.9.2023 12:00;0,750;;0,750;11,9
 16.9.2023 13:00;1,250;;1,250;12,1
 16.9.2023 14:00;1,178;;1,178;12,7
 16.9.2023 15:00;0,437;;0,437;13,2
 16.9.2023 16:00;0,460;;0,460;13,5
 16.9.2023 17:00;0,468;;0,468;13,8
 16.9.2023 18:00;0,439;;0,439;13,2
 16.9.2023 19:00;0,328;;0,328;12,2
 16.9.2023 20:00;0,346;;0,346;11,4
 16.9.2023 21:00;0,337;;0,337;12,1
 16.9.2023 22:00;0,696;0,696;;10,5
 16.9.2023 23:00;4,296;4,296;;9,7
 17.9.2023 0:00;4,229;4,229;;10,1
 17.9.2023 1:00;2,366;2,366;;10,8
 17.9.2023 2:00;1,786;1,786;;10,1
 17.9.2023 3:00;0,894;0,894;;9,4
 17.9.2023 4:00;0,341;0,341;;9,4
 17.9.2023 5:00;0,340;0,340;;9,3
 17.9.2023 6:00;0,987;0,987;;9,1
 17.9.2023 7:00;0,323;;0,323;8,9
 17.9.2023 8:00;0,360;;0,360;9,1
 17.9.2023 9:00;0,436;;0,436;9,7
 17.9.2023 10:00;0,354;;0,354;9,7
 17.9.2023 11:00;0,364;;0,364;10,3
 17.9.2023 12:00;0,357;;0,357;11,3
 17.9.2023 13:00;0,354;;0,354;11,7
 17.9.2023 14:00;0,462;;0,462;11,0
 17.9.2023 15:00;0,574;;0,574;12,8
 17.9.2023 16:00;0,915;;0,915;12,9
 17.9.2023 17:00;1,138;;1,138;11,2
 17.9.2023 18:00;1,306;;1,306;10,4
 17.9.2023 19:00;0,350;;0,350;10,2
 17.9.2023 20:00;0,295;;0,295;10,0
 17.9.2023 21:00;0,312;;0,312;9,7
 17.9.2023 22:00;3,762;3,762;;9,7
 17.9.2023 23:00;4,196;4,196;;9,0
 18.9.2023 0:00;3,988;3,988;;8,4
 18.9.2023 1:00;0,858;0,858;;7,5
 18.9.2023 2:00;0,516;0,516;;6,8
 18.9.2023 3:00;0,843;0,843;;6,0
 18.9.2023 4:00;0,458;0,458;;2,3
 18.9.2023 5:00;1,013;1,013;;1,3
 18.9.2023 6:00;0,975;0,975;;0,5
 18.9.2023 7:00;0,902;;0,902;0,2
 18.9.2023 8:00;0,378;;0,378;1,2
 18.9.2023 9:00;0,623;;0,623;3,6
 18.9.2023 10:00;0,629;;0,629;7,1
 18.9.2023 11:00;0,463;;0,463;11,2
 18.9.2023 12:00;0,531;;0,531;11,8
 18.9.2023 13:00;0,465;;0,465;11,8
 18.9.2023 14:00;0,596;;0,596;11,9
 18.9.2023 15:00;0,467;;0,467;12,6
 18.9.2023 16:00;0,875;;0,875;13,4
 18.9.2023 17:00;0,370;;0,370;11,4
 18.9.2023 18:00;1,517;;1,517;11,5
 18.9.2023 19:00;2,065;;2,065;10,0
 18.9.2023 20:00;0,396;;0,396;8,7
 18.9.2023 21:00;0,317;;0,317;7,8
 18.9.2023 22:00;1,912;1,912;;5,3
 18.9.2023 23:00;4,096;4,096;;5,7
 19.9.2023 0:00;4,810;4,810;;6,1
 19.9.2023 1:00;3,693;3,693;;6,0
 19.9.2023 2:00;0,705;0,705;;5,6
 19.9.2023 3:00;0,328;0,328;;6,2
 19.9.2023 4:00;0,407;0,407;;6,5
 19.9.2023 5:00;1,100;1,100;;6,7
 19.9.2023 6:00;1,357;1,357;;6,5
 19.9.2023 7:00;0,581;;0,581;5,1
 19.9.2023 8:00;0,468;;0,468;6,4
 19.9.2023 9:00;0,322;;0,322;7,1
 19.9.2023 10:00;0,371;;0,371;8,7
 19.9.2023 11:00;0,439;;0,439;10,0
 19.9.2023 12:00;0,296;;0,296;11,1
 19.9.2023 13:00;0,312;;0,312;12,9
 19.9.2023 14:00;0,474;;0,474;12,3
 19.9.2023 15:00;0,417;;0,417;12,0
 19.9.2023 16:00;0,608;;0,608;12,2
 19.9.2023 17:00;0,467;;0,467;12,2
 19.9.2023 18:00;0,926;;0,926;12,4
 19.9.2023 19:00;0,692;;0,692;11,5
 19.9.2023 20:00;1,619;;1,619;11,4
 19.9.2023 21:00;1,093;;1,093;11,8
 19.9.2023 22:00;2,322;2,322;;12,3
 19.9.2023 23:00;4,320;4,320;;12,8
 20.9.2023 0:00;4,040;4,040;;13,4
 20.9.2023 1:00;3,724;3,724;;13,7
 20.9.2023 2:00;0,802;0,802;;12,6
 20.9.2023 3:00;0,154;0,154;;11,2
 20.9.2023 4:00;0,154;0,154;;11,2
 20.9.2023 5:00;1,324;1,324;;11,5
 20.9.2023 6:00;1,411;1,411;;11,1
 20.9.2023 7:00;0,550;;0,550;10,7
 20.9.2023 8:00;0,322;;0,322;10,8
 20.9.2023 9:00;0,315;;0,315;10,9
 20.9.2023 10:00;0,328;;0,328;11,4
 20.9.2023 11:00;0,442;;0,442;11,2
 20.9.2023 12:00;0,331;;0,331;10,8
 20.9.2023 13:00;0,437;;0,437;10,7
 20.9.2023 14:00;0,585;;0,585;8,5
 20.9.2023 15:00;0,732;;0,732;7,2
 20.9.2023 16:00;0,498;;0,498;6,2
 20.9.2023 17:00;1,101;;1,101;6,0
 20.9.2023 18:00;0,444;;0,444;6,0
 20.9.2023 19:00;0,501;;0,501;5,9
 20.9.2023 20:00;0,646;;0,646;6,0
 20.9.2023 21:00;0,603;;0,603;6,6
 20.9.2023 22:00;0,787;0,787;;5,8
 20.9.2023 23:00;4,303;4,303;;6,0
 21.9.2023 0:00;4,398;4,398;;6,3
 21.9.2023 1:00;4,501;4,501;;6,1
 21.9.2023 2:00;1,424;1,424;;5,5
 21.9.2023 3:00;1,289;1,289;;5,0
 21.9.2023 4:00;0,494;0,494;;4,7
 21.9.2023 5:00;0,509;0,509;;4,6
 21.9.2023 6:00;1,087;1,087;;4,6
 21.9.2023 7:00;1,031;;1,031;4,5
 21.9.2023 8:00;1,817;;1,817;4,4
 21.9.2023 9:00;0,557;;0,557;4,5
 21.9.2023 10:00;0,747;;0,747;4,6
 21.9.2023 11:00;0,602;;0,602;4,9
 21.9.2023 12:00;0,514;;0,514;5,4
 21.9.2023 13:00;0,606;;0,606;6,0
 21.9.2023 14:00;0,517;;0,517;6,6
 21.9.2023 15:00;0,588;;0,588;7,0
 21.9.2023 16:00;1,092;;1,092;7,2
 21.9.2023 17:00;1,386;;1,386;7,5
 21.9.2023 18:00;1,272;;1,272;7,7
 21.9.2023 19:00;0,519;;0,519;8,1
 21.9.2023 20:00;0,743;;0,743;8,6
 21.9.2023 21:00;0,569;;0,569;9,9
 21.9.2023 22:00;2,456;2,456;;11,1
 21.9.2023 23:00;4,390;4,390;;12,6
 22.9.2023 0:00;3,939;3,939;;13,7
 22.9.2023 1:00;0,974;0,974;;14,5
 22.9.2023 2:00;0,973;0,973;;14,3
 22.9.2023 3:00;0,370;0,370;;14,8
 22.9.2023 4:00;0,167;0,167;;14,7
 22.9.2023 5:00;0,380;0,380;;13,7
 22.9.2023 6:00;1,533;1,533;;13,3
 22.9.2023 7:00;0,701;;0,701;13,3
 22.9.2023 8:00;0,366;;0,366;14,0
 22.9.2023 9:00;0,332;;0,332;14,5
 22.9.2023 10:00;0,327;;0,327;14,6
 22.9.2023 11:00;0,313;;0,313;17,9
 22.9.2023 12:00;1,622;;1,622;19,4
 22.9.2023 13:00;1,541;;1,541;20,6
 22.9.2023 14:00;1,412;;1,412;21,4
 22.9.2023 15:00;0,665;;0,665;21,8
 22.9.2023 16:00;0,783;;0,783;21,3
 22.9.2023 17:00;1,040;;1,040;20,2
 22.9.2023 18:00;0,369;;0,369;18,9
 22.9.2023 19:00;0,295;;0,295;18,2
 22.9.2023 20:00;0,314;;0,314;16,7
 22.9.2023 21:00;1,401;;1,401;15,8
 22.9.2023 22:00;4,113;4,113;;16,1
 22.9.2023 23:00;4,307;4,307;;15,9
 23.9.2023 0:00;3,193;3,193;;16,0
 23.9.2023 1:00;0,264;0,264;;16,4
 23.9.2023 2:00;0,259;0,259;;16,1
 23.9.2023 3:00;0,259;0,259;;15,9
 23.9.2023 4:00;0,255;0,255;;15,8
 23.9.2023 5:00;0,254;0,254;;16,0
 23.9.2023 6:00;0,256;0,256;;15,8
 23.9.2023 7:00;0,231;;0,231;16,6
 23.9.2023 8:00;0,588;;0,588;15,8
 23.9.2023 9:00;1,132;;1,132;15,9
 23.9.2023 10:00;0,655;;0,655;16,2
 23.9.2023 11:00;0,216;;0,216;16,4
 23.9.2023 12:00;0,212;;0,212;16,6
 23.9.2023 13:00;0,202;;0,202;16,9
 23.9.2023 14:00;0,180;;0,180;17,9
 23.9.2023 15:00;0,274;;0,274;17,4
 23.9.2023 16:00;0,300;;0,300;16,8
 23.9.2023 17:00;0,138;;0,138;16,2
 23.9.2023 18:00;0,120;;0,120;15,4
 23.9.2023 19:00;0,123;;0,123;14,4
 23.9.2023 20:00;0,149;;0,149;14,5
 23.9.2023 21:00;0,171;;0,171;13,9
 23.9.2023 22:00;3,440;3,440;;13,5
 23.9.2023 23:00;4,067;4,067;;13,3
 24.9.2023 0:00;2,773;2,773;;13,1
 24.9.2023 1:00;0,125;0,125;;12,5
 24.9.2023 2:00;0,134;0,134;;10,1
 24.9.2023 3:00;0,142;0,142;;8,1
 24.9.2023 4:00;0,127;0,127;;8,0
 24.9.2023 5:00;0,471;0,471;;8,2
 24.9.2023 6:00;0,920;0,920;;8,5
 24.9.2023 7:00;0,104;;0,104;7,9
 24.9.2023 8:00;0,361;;0,361;8,9
 24.9.2023 9:00;0,403;;0,403;10,7
 24.9.2023 10:00;1,419;;1,419;12,3
 24.9.2023 11:00;2,058;;2,058;13,8
 24.9.2023 12:00;1,957;;1,957;13,4
 24.9.2023 13:00;0,633;;0,633;13,5
 24.9.2023 14:00;0,587;;0,587;12,9
 24.9.2023 15:00;1,240;;1,240;12,7
 24.9.2023 16:00;0,959;;0,959;12,9
 24.9.2023 17:00;1,083;;1,083;13,0
 24.9.2023 18:00;0,370;;0,370;12,0
 24.9.2023 19:00;1,374;;1,374;9,7
 24.9.2023 20:00;0,708;;0,708;7,8
 24.9.2023 21:00;0,313;;0,313;6,8
 24.9.2023 22:00;2,545;2,545;;6,3
 24.9.2023 23:00;4,036;4,036;;6,1
 25.9.2023 0:00;3,556;3,556;;7,7
 25.9.2023 1:00;3,269;3,269;;6,2
 25.9.2023 2:00;0,252;0,252;;6,3
 25.9.2023 3:00;0,162;0,162;;5,4
 25.9.2023 4:00;0,639;0,639;;4,9
 25.9.2023 5:00;0,939;0,939;;6,2
 25.9.2023 6:00;0,475;0,475;;6,4
 25.9.2023 7:00;0,952;;0,952;5,8
 25.9.2023 8:00;0,417;;0,417;6,1
 25.9.2023 9:00;0,323;;0,323;7,5
 25.9.2023 10:00;0,319;;0,319;9,0
 25.9.2023 11:00;0,305;;0,305;10,4
 25.9.2023 12:00;0,241;;0,241;12,4
 25.9.2023 13:00;0,147;;0,147;13,0
 25.9.2023 14:00;0,233;;0,233;12,7
 25.9.2023 15:00;0,226;;0,226;11,8
 25.9.2023 16:00;1,064;;1,064;11,2
 25.9.2023 17:00;0,565;;0,565;11,7
 25.9.2023 18:00;0,579;;0,579;12,1
 25.9.2023 19:00;0,422;;0,422;12,2
 25.9.2023 20:00;0,316;;0,316;12,1
 25.9.2023 21:00;0,369;;0,369;12,1
 25.9.2023 22:00;2,035;2,035;;12,1
 25.9.2023 23:00;5,017;5,017;;12,6
 26.9.2023 0:00;4,337;4,337;;13,6
 26.9.2023 1:00;2,371;2,371;;14,0
 26.9.2023 2:00;0,466;0,466;;14,1
 26.9.2023 3:00;0,319;0,319;;14,0
 26.9.2023 4:00;0,195;0,195;;13,4
 26.9.2023 5:00;0,187;0,187;;13,0
 26.9.2023 6:00;0,957;0,957;;12,6
 26.9.2023 7:00;0,606;;0,606;13,1
 26.9.2023 8:00;0,422;;0,422;13,2
 26.9.2023 9:00;0,405;;0,405;13,5
 26.9.2023 10:00;0,412;;0,412;13,7
 26.9.2023 11:00;0,422;;0,422;13,6
 26.9.2023 12:00;0,451;;0,451;14,4
 26.9.2023 13:00;0,454;;0,454;14,8
 26.9.2023 14:00;0,514;;0,514;15,5
 26.9.2023 15:00;0,509;;0,509;15,4
 26.9.2023 16:00;1,052;;1,052;15,0
 26.9.2023 17:00;0,788;;0,788;14,4
 26.9.2023 18:00;1,619;;1,619;13,7
 26.9.2023 19:00;1,542;;1,542;12,8
 26.9.2023 20:00;1,361;;1,361;12,1
 26.9.2023 21:00;0,451;;0,451;11,0
 26.9.2023 22:00;2,114;2,114;;10,9
 26.9.2023 23:00;4,299;4,299;;10,0
 27.9.2023 0:00;4,240;4,240;;10,1
 27.9.2023 1:00;3,924;3,924;;9,9
 27.9.2023 2:00;0,348;0,348;;9,4
 27.9.2023 3:00;0,359;0,359;;10,2
 27.9.2023 4:00;0,345;0,345;;10,1
 27.9.2023 5:00;0,987;0,987;;10,4
 27.9.2023 6:00;1,155;1,155;;10,2
 27.9.2023 7:00;0,488;;0,488;9,8
 27.9.2023 8:00;0,335;;0,335;9,4
 27.9.2023 9:00;0,335;;0,335;9,6
 27.9.2023 10:00;0,314;;0,314;9,9
 27.9.2023 11:00;0,322;;0,322;10,7
 27.9.2023 12:00;0,325;;0,325;11,7
 27.9.2023 13:00;0,323;;0,323;12,7
 27.9.2023 14:00;0,420;;0,420;13,5
 27.9.2023 15:00;0,471;;0,471;14,7
