Time,Price (cent/kWh)
20-04-2024 07:00:00,4.438
20-04-2024 08:00:00,4.924
20-04-2024 09:00:00,5.116
20-04-2024 10:00:00,5.217
20-04-2024 11:00:00,4.765
20-04-2024 12:00:00,3.592
20-04-2024 13:00:00,1.529
20-04-2024 14:00:00,1.308
20-04-2024 15:00:00,2.273
20-04-2024 16:00:00,4.639
20-04-2024 17:00:00,5.356
20-04-2024 18:00:00,5.866
20-04-2024 19:00:00,7.74
20-04-2024 20:00:00,7.839
20-04-2024 21:00:00,7.852
20-04-2024 22:00:00,7.802
20-04-2024 23:00:00,6
21-04-2024 00:00:00,6.784
21-04-2024 01:00:00,7.046
21-04-2024 02:00:00,7.204
21-04-2024 03:00:00,7.403
21-04-2024 04:00:00,7.555
21-04-2024 05:00:00,7.625
21-04-2024 06:00:00,7.569
21-04-2024 07:00:00,7.445
21-04-2024 08:00:00,7.549
21-04-2024 09:00:00,6.787
21-04-2024 10:00:00,5.368
21-04-2024 11:00:00,5.266
21-04-2024 12:00:00,5.449
21-04-2024 13:00:00,5.225
21-04-2024 14:00:00,5.144
21-04-2024 15:00:00,5.199
21-04-2024 16:00:00,5.915
21-04-2024 17:00:00,7.276
21-04-2024 18:00:00,9.25
21-04-2024 19:00:00,11.081
21-04-2024 20:00:00,11.812
21-04-2024 21:00:00,11.293
21-04-2024 22:00:00,10.494
21-04-2024 23:00:00,9.015
22-04-2024 00:00:00,9.558
22-04-2024 01:00:00,8.679
22-04-2024 02:00:00,8.004
22-04-2024 03:00:00,7.983
22-04-2024 04:00:00,8.619
22-04-2024 05:00:00,10.59
22-04-2024 06:00:00,10.251
22-04-2024 07:00:00,16.218
22-04-2024 08:00:00,14.565
22-04-2024 09:00:00,12.034
22-04-2024 10:00:00,10.151
22-04-2024 11:00:00,10.074
22-04-2024 12:00:00,9.554
22-04-2024 13:00:00,8.898
22-04-2024 14:00:00,8.232
22-04-2024 15:00:00,8.198
22-04-2024 16:00:00,7.759
22-04-2024 17:00:00,7.24
22-04-2024 18:00:00,7.187
22-04-2024 19:00:00,6.965
22-04-2024 20:00:00,6.066
22-04-2024 21:00:00,5.675
22-04-2024 22:00:00,5.02
22-04-2024 23:00:00,4.479
23-04-2024 00:00:00,7.121
23-04-2024 01:00:00,6.8
23-04-2024 02:00:00,5.757
23-04-2024 03:00:00,4.956
23-04-2024 04:00:00,5.933
23-04-2024 05:00:00,6.491
23-04-2024 06:00:00,6.739
23-04-2024 07:00:00,6.996
23-04-2024 08:00:00,7.472
23-04-2024 09:00:00,7.514
23-04-2024 10:00:00,7.301
23-04-2024 11:00:00,7.436
23-04-2024 12:00:00,7.068
23-04-2024 13:00:00,7.935
23-04-2024 14:00:00,9.749
23-04-2024 15:00:00,9.922
23-04-2024 16:00:00,10.294
23-04-2024 17:00:00,11.156
23-04-2024 18:00:00,12.698
23-04-2024 19:00:00,15.253
23-04-2024 20:00:00,12.401
23-04-2024 21:00:00,12.396
23-04-2024 22:00:00,8.923
23-04-2024 23:00:00,8.175
24-04-2024 00:00:00,9.9
24-04-2024 01:00:00,9.436
24-04-2024 02:00:00,9.338
24-04-2024 03:00:00,9.061
24-04-2024 04:00:00,9.429
24-04-2024 05:00:00,10.147
24-04-2024 06:00:00,12.606
24-04-2024 07:00:00,16.284
24-04-2024 08:00:00,16.025
24-04-2024 09:00:00,13.993
24-04-2024 10:00:00,12.633
24-04-2024 11:00:00,12.396
24-04-2024 12:00:00,10.617
24-04-2024 13:00:00,10.352
24-04-2024 14:00:00,9.988
24-04-2024 15:00:00,10.79
24-04-2024 16:00:00,12.989
24-04-2024 17:00:00,14.259
24-04-2024 18:00:00,12.901
24-04-2024 19:00:00,16.765
24-04-2024 20:00:00,17.787
24-04-2024 21:00:00,14.259
24-04-2024 22:00:00,10.874
24-04-2024 23:00:00,10.674
25-04-2024 00:00:00,10.354
25-04-2024 01:00:00,9.92
25-04-2024 02:00:00,9.594
25-04-2024 03:00:00,9.43
25-04-2024 04:00:00,9.33
25-04-2024 05:00:00,10.418
25-04-2024 06:00:00,12.703
25-04-2024 07:00:00,16.242
25-04-2024 08:00:00,14.602
25-04-2024 09:00:00,14.26
25-04-2024 10:00:00,14.259
25-04-2024 11:00:00,10.948
25-04-2024 12:00:00,9.662
25-04-2024 13:00:00,9.346
25-04-2024 14:00:00,8.284
25-04-2024 15:00:00,8.603
25-04-2024 16:00:00,9.028
25-04-2024 17:00:00,9.905
25-04-2024 18:00:00,11.801
25-04-2024 19:00:00,10.41
25-04-2024 20:00:00,10.268
25-04-2024 21:00:00,9.919
25-04-2024 22:00:00,9.794
25-04-2024 23:00:00,9.023
26-04-2024 00:00:00,9.594
26-04-2024 01:00:00,9.159
26-04-2024 02:00:00,8.907
26-04-2024 03:00:00,8.891
26-04-2024 04:00:00,9.188
26-04-2024 05:00:00,9.45
26-04-2024 06:00:00,10.092
26-04-2024 07:00:00,12.903
26-04-2024 08:00:00,11.911
26-04-2024 09:00:00,14.26
26-04-2024 10:00:00,17.353
26-04-2024 11:00:00,25.114
26-04-2024 12:00:00,23.323
26-04-2024 13:00:00,8.524
26-04-2024 14:00:00,8.106
26-04-2024 15:00:00,8.67
26-04-2024 16:00:00,8.891
26-04-2024 17:00:00,9.983
26-04-2024 18:00:00,11.641
26-04-2024 19:00:00,15.948
26-04-2024 20:00:00,14.26
26-04-2024 21:00:00,13.037
26-04-2024 22:00:00,10.06
26-04-2024 23:00:00,9.741
27-04-2024 00:00:00,8.598
27-04-2024 01:00:00,8.458
27-04-2024 02:00:00,8.436
27-04-2024 03:00:00,8.464
27-04-2024 04:00:00,8.442
27-04-2024 05:00:00,8.625
27-04-2024 06:00:00,8.391
27-04-2024 07:00:00,8.604
27-04-2024 08:00:00,8.494
27-04-2024 09:00:00,7.325
27-04-2024 10:00:00,6.322
27-04-2024 11:00:00,5.457
27-04-2024 12:00:00,5.384
27-04-2024 13:00:00,5.287
27-04-2024 14:00:00,5.338
27-04-2024 15:00:00,5.595
27-04-2024 16:00:00,6.537
27-04-2024 17:00:00,7.733
27-04-2024 18:00:00,10.664
27-04-2024 19:00:00,14.868
27-04-2024 20:00:00,13.921
27-04-2024 21:00:00,10.54
27-04-2024 22:00:00,9.412
27-04-2024 23:00:00,8.089
28-04-2024 00:00:00,6.992
28-04-2024 01:00:00,5.721
28-04-2024 02:00:00,4.91
28-04-2024 03:00:00,4.037
28-04-2024 04:00:00,3.533
28-04-2024 05:00:00,3.326
28-04-2024 06:00:00,1.875
28-04-2024 07:00:00,3.194
28-04-2024 08:00:00,3.673
28-04-2024 09:00:00,4.01
28-04-2024 10:00:00,4.175
28-04-2024 11:00:00,3.961
28-04-2024 12:00:00,3.636
28-04-2024 13:00:00,3.373
28-04-2024 14:00:00,3.095
28-04-2024 15:00:00,4.339
28-04-2024 16:00:00,9.844
28-04-2024 17:00:00,9.193
28-04-2024 18:00:00,9.373
28-04-2024 19:00:00,8.704
28-04-2024 20:00:00,10.05
28-04-2024 21:00:00,9.507
28-04-2024 22:00:00,7.909
28-04-2024 23:00:00,5.791
29-04-2024 00:00:00,5.096
29-04-2024 01:00:00,4.891
29-04-2024 02:00:00,4.717
29-04-2024 03:00:00,4.643
29-04-2024 04:00:00,4.718
29-04-2024 05:00:00,4.949
29-04-2024 06:00:00,7.439
29-04-2024 07:00:00,9.919
29-04-2024 08:00:00,11.875
29-04-2024 09:00:00,7.766
29-04-2024 10:00:00,6.432
29-04-2024 11:00:00,4.256
29-04-2024 12:00:00,3.892
29-04-2024 13:00:00,3.14
29-04-2024 14:00:00,3.121
29-04-2024 15:00:00,4.049
29-04-2024 16:00:00,4.376
29-04-2024 17:00:00,4.669
29-04-2024 18:00:00,5.208
29-04-2024 19:00:00,5.4
29-04-2024 20:00:00,5.344
29-04-2024 21:00:00,5.336
29-04-2024 22:00:00,5.067
29-04-2024 23:00:00,4.769
30-04-2024 00:00:00,3.834
30-04-2024 01:00:00,3.855
30-04-2024 02:00:00,4.101
30-04-2024 03:00:00,4.433
30-04-2024 04:00:00,4.789
30-04-2024 05:00:00,5.528
30-04-2024 06:00:00,6.426
30-04-2024 07:00:00,7.444
30-04-2024 08:00:00,10.472
30-04-2024 09:00:00,7.77
30-04-2024 10:00:00,6.515
30-04-2024 11:00:00,5.445
30-04-2024 12:00:00,3.875
30-04-2024 13:00:00,2.988
30-04-2024 14:00:00,1.859
30-04-2024 15:00:00,3.14
30-04-2024 16:00:00,5.652
30-04-2024 17:00:00,8.26
30-04-2024 18:00:00,10.689
30-04-2024 19:00:00,15.124
30-04-2024 20:00:00,16.366
30-04-2024 21:00:00,10.957
30-04-2024 22:00:00,9.674
30-04-2024 23:00:00,6.811
01-05-2024 00:00:00,4.712
01-05-2024 01:00:00,4.54
01-05-2024 02:00:00,4.442
01-05-2024 03:00:00,4.352
01-05-2024 04:00:00,4.413
01-05-2024 05:00:00,4.408
01-05-2024 06:00:00,4.748
01-05-2024 07:00:00,4.52
01-05-2024 08:00:00,3.761
01-05-2024 09:00:00,3.912
01-05-2024 10:00:00,4.736
01-05-2024 11:00:00,3.021
01-05-2024 12:00:00,2.102
01-05-2024 13:00:00,1.24
01-05-2024 14:00:00,1.068
01-05-2024 15:00:00,1.861
01-05-2024 16:00:00,3.721
01-05-2024 17:00:00,4.855
01-05-2024 18:00:00,4.535
01-05-2024 19:00:00,6.66
01-05-2024 20:00:00,8.188
01-05-2024 21:00:00,4.961
01-05-2024 22:00:00,4.078
01-05-2024 23:00:00,5.218
02-05-2024 00:00:00,6.201
02-05-2024 01:00:00,4.719
02-05-2024 02:00:00,4.175
02-05-2024 03:00:00,4.972
02-05-2024 04:00:00,6.1
02-05-2024 05:00:00,14.26
02-05-2024 06:00:00,31
02-05-2024 07:00:00,43.399
02-05-2024 08:00:00,49.343
02-05-2024 09:00:00,31.055
02-05-2024 10:00:00,30.999
02-05-2024 11:00:00,14.259
02-05-2024 12:00:00,13.635
02-05-2024 13:00:00,9.913
02-05-2024 14:00:00,7.664
02-05-2024 15:00:00,13.362
02-05-2024 16:00:00,13.634
02-05-2024 17:00:00,19.105
02-05-2024 18:00:00,14.259
02-05-2024 19:00:00,12.4
02-05-2024 20:00:00,10.603
02-05-2024 21:00:00,10.049
02-05-2024 22:00:00,5.274
02-05-2024 23:00:00,4.207
03-05-2024 00:00:00,3.693
03-05-2024 01:00:00,3.639
03-05-2024 02:00:00,3.715
03-05-2024 03:00:00,3.721
03-05-2024 04:00:00,3.775
03-05-2024 05:00:00,4.714
03-05-2024 06:00:00,8.433
03-05-2024 07:00:00,13.111
03-05-2024 08:00:00,14.259
03-05-2024 09:00:00,7.113
03-05-2024 10:00:00,6.331
03-05-2024 11:00:00,6.066
03-05-2024 12:00:00,4.718
03-05-2024 13:00:00,4.044
03-05-2024 14:00:00,4.246
03-05-2024 15:00:00,4.765
03-05-2024 16:00:00,5.208
03-05-2024 17:00:00,5.217
03-05-2024 18:00:00,9.976
03-05-2024 19:00:00,12.028
03-05-2024 20:00:00,4.93
03-05-2024 21:00:00,4.599
03-05-2024 22:00:00,3.951
03-05-2024 23:00:00,3.192
04-05-2024 00:00:00,2.427
04-05-2024 01:00:00,2.127
04-05-2024 02:00:00,2.006
04-05-2024 03:00:00,2.273
04-05-2024 04:00:00,2.538
04-05-2024 05:00:00,2.84
04-05-2024 06:00:00,3.127
04-05-2024 07:00:00,3.761
04-05-2024 08:00:00,4.869
04-05-2024 09:00:00,4.723
04-05-2024 10:00:00,4.526
04-05-2024 11:00:00,3.745
04-05-2024 12:00:00,3.017
04-05-2024 13:00:00,1.802
04-05-2024 14:00:00,1.654
04-05-2024 15:00:00,3.15
04-05-2024 16:00:00,3.721
04-05-2024 17:00:00,4.044
04-05-2024 18:00:00,4.289
04-05-2024 19:00:00,4.108
04-05-2024 20:00:00,3.72
04-05-2024 21:00:00,3.553
04-05-2024 22:00:00,3.141
04-05-2024 23:00:00,2.84
05-05-2024 00:00:00,3.269
05-05-2024 01:00:00,3.45
05-05-2024 02:00:00,3.483
05-05-2024 03:00:00,3.524
05-05-2024 04:00:00,3.644
05-05-2024 05:00:00,3.601
05-05-2024 06:00:00,3.884
05-05-2024 07:00:00,4.283
05-05-2024 08:00:00,4.429
05-05-2024 09:00:00,3.178
05-05-2024 10:00:00,1.157
05-05-2024 11:00:00,0.459
05-05-2024 12:00:00,0.405
05-05-2024 13:00:00,0.248
05-05-2024 14:00:00,0.236
05-05-2024 15:00:00,0.529
05-05-2024 16:00:00,0.608
05-05-2024 17:00:00,3.968
05-05-2024 18:00:00,4.676
05-05-2024 19:00:00,4.772
05-05-2024 20:00:00,4.304
05-05-2024 21:00:00,4.103
05-05-2024 22:00:00,3.715
05-05-2024 23:00:00,2.99
06-05-2024 00:00:00,3.338
06-05-2024 01:00:00,3.192
06-05-2024 02:00:00,3.12
06-05-2024 03:00:00,3.094
06-05-2024 04:00:00,3.458
06-05-2024 05:00:00,4.297
06-05-2024 06:00:00,10.478
06-05-2024 07:00:00,16.152
06-05-2024 08:00:00,12.457
06-05-2024 09:00:00,10.623
06-05-2024 10:00:00,8.918
06-05-2024 11:00:00,7.969
06-05-2024 12:00:00,7.957
06-05-2024 13:00:00,7.548
06-05-2024 14:00:00,7.366
06-05-2024 15:00:00,6.02
06-05-2024 16:00:00,6.014
06-05-2024 17:00:00,6.196
06-05-2024 18:00:00,8.421
06-05-2024 19:00:00,8.685
06-05-2024 20:00:00,8.608
06-05-2024 21:00:00,7.446
06-05-2024 22:00:00,6.016
06-05-2024 23:00:00,4.359
07-05-2024 00:00:00,4.397
07-05-2024 01:00:00,4.346
07-05-2024 02:00:00,4.316
07-05-2024 03:00:00,4.308
07-05-2024 04:00:00,4.364
07-05-2024 05:00:00,6.291
07-05-2024 06:00:00,14.166
07-05-2024 07:00:00,25.922
07-05-2024 08:00:00,13.97
07-05-2024 09:00:00,11.377
07-05-2024 10:00:00,10.245
07-05-2024 11:00:00,8.669
07-05-2024 12:00:00,6.858
07-05-2024 13:00:00,5.829
07-05-2024 14:00:00,4.966
07-05-2024 15:00:00,4.515
07-05-2024 16:00:00,4.406
07-05-2024 17:00:00,4.378
07-05-2024 18:00:00,6.422
07-05-2024 19:00:00,16.199
07-05-2024 20:00:00,14.26
07-05-2024 21:00:00,12.394
07-05-2024 22:00:00,4.078
07-05-2024 23:00:00,3.1
08-05-2024 00:00:00,3.032
08-05-2024 01:00:00,3.652
08-05-2024 02:00:00,4.216
08-05-2024 03:00:00,5.953
08-05-2024 04:00:00,6.48
08-05-2024 05:00:00,11.114
08-05-2024 06:00:00,27.653
08-05-2024 07:00:00,37.02
08-05-2024 08:00:00,30.999
08-05-2024 09:00:00,19.735
08-05-2024 10:00:00,18.6
08-05-2024 11:00:00,18.487
08-05-2024 12:00:00,11.372
08-05-2024 13:00:00,10.762
08-05-2024 14:00:00,8.229
08-05-2024 15:00:00,8.498
08-05-2024 16:00:00,15.161
08-05-2024 17:00:00,17.829
08-05-2024 18:00:00,27.873
08-05-2024 19:00:00,23.275
08-05-2024 20:00:00,22.31
08-05-2024 21:00:00,23.56
08-05-2024 22:00:00,28.81
08-05-2024 23:00:00,20.834
09-05-2024 00:00:00,11.091
09-05-2024 01:00:00,6.582
09-05-2024 02:00:00,3.71
09-05-2024 03:00:00,3.212
09-05-2024 04:00:00,3.186
09-05-2024 05:00:00,3.193
09-05-2024 06:00:00,4.743
09-05-2024 07:00:00,14.172
09-05-2024 08:00:00,10.59
09-05-2024 09:00:00,5.214
09-05-2024 10:00:00,2.481
09-05-2024 11:00:00,2.481
09-05-2024 12:00:00,0.688
09-05-2024 13:00:00,0.055
09-05-2024 14:00:00,0
09-05-2024 15:00:00,0
09-05-2024 16:00:00,0.382
09-05-2024 17:00:00,2.479
09-05-2024 18:00:00,2.474
09-05-2024 19:00:00,1.168
09-05-2024 20:00:00,0.582
09-05-2024 21:00:00,0.326
09-05-2024 22:00:00,0.155
09-05-2024 23:00:00,-0.001
10-05-2024 00:00:00,0.389
10-05-2024 01:00:00,0.038
10-05-2024 02:00:00,-0.006
10-05-2024 03:00:00,-0.016
10-05-2024 04:00:00,-0.059
10-05-2024 05:00:00,-0.016
10-05-2024 06:00:00,0.048
10-05-2024 07:00:00,0.355
10-05-2024 08:00:00,0.517
10-05-2024 09:00:00,0.517
10-05-2024 10:00:00,0.485
10-05-2024 11:00:00,0.243
10-05-2024 12:00:00,0.042
10-05-2024 13:00:00,0.001
10-05-2024 14:00:00,0.002
10-05-2024 15:00:00,0.062
10-05-2024 16:00:00,0.186
10-05-2024 17:00:00,0.611
10-05-2024 18:00:00,1.911
10-05-2024 19:00:00,3.138
10-05-2024 20:00:00,3.138
10-05-2024 21:00:00,3.074
10-05-2024 22:00:00,2.139
10-05-2024 23:00:00,0.186
11-05-2024 00:00:00,0
11-05-2024 01:00:00,0
11-05-2024 02:00:00,0
11-05-2024 03:00:00,0.001
11-05-2024 04:00:00,0.082
11-05-2024 05:00:00,0.832
11-05-2024 06:00:00,3.12
11-05-2024 07:00:00,3.802
11-05-2024 08:00:00,4.207
11-05-2024 09:00:00,0.864
11-05-2024 10:00:00,0.098
11-05-2024 11:00:00,0
11-05-2024 12:00:00,-0.058
11-05-2024 13:00:00,-0.088
11-05-2024 14:00:00,-0.091
11-05-2024 15:00:00,-0.007
11-05-2024 16:00:00,0.37
11-05-2024 17:00:00,3.834
11-05-2024 18:00:00,4.375
11-05-2024 19:00:00,4.597
11-05-2024 20:00:00,4.15
11-05-2024 21:00:00,4.031
11-05-2024 22:00:00,3.507
11-05-2024 23:00:00,3.126
12-05-2024 00:00:00,3.021
12-05-2024 01:00:00,2.387
12-05-2024 02:00:00,1.763
12-05-2024 03:00:00,1.118
12-05-2024 04:00:00,0.609
12-05-2024 05:00:00,0.51
12-05-2024 06:00:00,0.516
12-05-2024 07:00:00,0.563
12-05-2024 08:00:00,0.184
12-05-2024 09:00:00,-0.123
12-05-2024 10:00:00,-0.257
12-05-2024 11:00:00,-0.407
12-05-2024 12:00:00,-0.509
12-05-2024 13:00:00,-0.658
12-05-2024 14:00:00,-0.516
12-05-2024 15:00:00,-0.209
12-05-2024 16:00:00,0.03
12-05-2024 17:00:00,1.291
12-05-2024 18:00:00,11.479
12-05-2024 19:00:00,11.479
12-05-2024 20:00:00,5.354
12-05-2024 21:00:00,10.448
12-05-2024 22:00:00,5.58
12-05-2024 23:00:00,3.466
13-05-2024 00:00:00,3.249
13-05-2024 01:00:00,3.131
13-05-2024 02:00:00,3.101
13-05-2024 03:00:00,2.99
13-05-2024 04:00:00,3.269
13-05-2024 05:00:00,11.435
13-05-2024 06:00:00,31.001
13-05-2024 07:00:00,49.35
13-05-2024 08:00:00,25.889
13-05-2024 09:00:00,21.989
13-05-2024 10:00:00,18.599
13-05-2024 11:00:00,5.587
13-05-2024 12:00:00,6.2
13-05-2024 13:00:00,6.2
13-05-2024 14:00:00,8.123
13-05-2024 15:00:00,16.132
13-05-2024 16:00:00,15.636
13-05-2024 17:00:00,19.385
13-05-2024 18:00:00,24.837
13-05-2024 19:00:00,29.759
13-05-2024 20:00:00,18.599
13-05-2024 21:00:00,17.782
13-05-2024 22:00:00,14.315
13-05-2024 23:00:00,4.08
14-05-2024 00:00:00,15.759
14-05-2024 01:00:00,4.08
14-05-2024 02:00:00,1.556
14-05-2024 03:00:00,1.225
14-05-2024 04:00:00,1.213
14-05-2024 05:00:00,1.582
14-05-2024 06:00:00,4.537
14-05-2024 07:00:00,10.55
14-05-2024 08:00:00,9.932
14-05-2024 09:00:00,11.171
14-05-2024 10:00:00,6.948
14-05-2024 11:00:00,3.111
14-05-2024 12:00:00,0.879
14-05-2024 13:00:00,0.299
14-05-2024 14:00:00,0.082
14-05-2024 15:00:00,0
14-05-2024 16:00:00,-0.009
14-05-2024 17:00:00,0.185
14-05-2024 18:00:00,0.962
14-05-2024 19:00:00,0.604
14-05-2024 20:00:00,0.211
14-05-2024 21:00:00,0.03
14-05-2024 22:00:00,-0.007
14-05-2024 23:00:00,-0.101
15-05-2024 00:00:00,-0.021
15-05-2024 01:00:00,-0.016
15-05-2024 02:00:00,-0.015
15-05-2024 03:00:00,-0.011
15-05-2024 04:00:00,-0.005
15-05-2024 05:00:00,0.026
15-05-2024 06:00:00,0.677
15-05-2024 07:00:00,2.156
15-05-2024 08:00:00,4.698
15-05-2024 09:00:00,3.178
15-05-2024 10:00:00,0.875
15-05-2024 11:00:00,0.027
15-05-2024 12:00:00,-0.093
15-05-2024 13:00:00,-0.105
15-05-2024 14:00:00,-0.095
15-05-2024 15:00:00,-0.009
15-05-2024 16:00:00,0.215
15-05-2024 17:00:00,0.862
15-05-2024 18:00:00,1.638
15-05-2024 19:00:00,1.502
15-05-2024 20:00:00,0.822
15-05-2024 21:00:00,1.08
15-05-2024 22:00:00,1.016
15-05-2024 23:00:00,0.748
16-05-2024 00:00:00,0.187
16-05-2024 01:00:00,0.339
16-05-2024 02:00:00,0.417
16-05-2024 03:00:00,0.559
16-05-2024 04:00:00,0.852
16-05-2024 05:00:00,2.133
16-05-2024 06:00:00,10.41
16-05-2024 07:00:00,18.599
16-05-2024 08:00:00,11.165
16-05-2024 09:00:00,9.448
16-05-2024 10:00:00,1.86
16-05-2024 11:00:00,4.581
16-05-2024 12:00:00,5.21
16-05-2024 13:00:00,0.815
16-05-2024 14:00:00,1.125
16-05-2024 15:00:00,0.578
16-05-2024 16:00:00,4.807
16-05-2024 17:00:00,9.922
16-05-2024 18:00:00,16.126
16-05-2024 19:00:00,18.6
16-05-2024 20:00:00,11.394
16-05-2024 21:00:00,14.196
16-05-2024 22:00:00,10.449
16-05-2024 23:00:00,0.533
17-05-2024 00:00:00,0.409
17-05-2024 01:00:00,0.355
17-05-2024 02:00:00,0.348
17-05-2024 03:00:00,0.35
17-05-2024 04:00:00,0.432
17-05-2024 05:00:00,1.285
17-05-2024 06:00:00,4.223
17-05-2024 07:00:00,8.097
17-05-2024 08:00:00,8.637
17-05-2024 09:00:00,4.458
17-05-2024 10:00:00,1.386
17-05-2024 11:00:00,0.522
17-05-2024 12:00:00,0.366
17-05-2024 13:00:00,0.239
17-05-2024 14:00:00,0.155
17-05-2024 15:00:00,0.308
17-05-2024 16:00:00,0.407
17-05-2024 17:00:00,0.618
17-05-2024 18:00:00,0.888
17-05-2024 19:00:00,0.73
17-05-2024 20:00:00,0.512
17-05-2024 21:00:00,0.154
17-05-2024 22:00:00,-0.009
17-05-2024 23:00:00,-0.16
18-05-2024 00:00:00,-0.101
18-05-2024 01:00:00,-0.201
18-05-2024 02:00:00,-0.265
18-05-2024 03:00:00,-0.301
18-05-2024 04:00:00,-0.301
18-05-2024 05:00:00,-0.249
18-05-2024 06:00:00,-0.156
18-05-2024 07:00:00,-0.005
18-05-2024 08:00:00,0.001
18-05-2024 09:00:00,-0.008
18-05-2024 10:00:00,-0.101
18-05-2024 11:00:00,-0.177
18-05-2024 12:00:00,-0.18
18-05-2024 13:00:00,-0.2
18-05-2024 14:00:00,-0.279
18-05-2024 15:00:00,-0.192
18-05-2024 16:00:00,-0.101
18-05-2024 17:00:00,-0.011
18-05-2024 18:00:00,-0.009
18-05-2024 19:00:00,-0.011
18-05-2024 20:00:00,-0.176
18-05-2024 21:00:00,-0.2
18-05-2024 22:00:00,-0.248
18-05-2024 23:00:00,-0.501
19-05-2024 00:00:00,-0.658
19-05-2024 01:00:00,-0.659
19-05-2024 02:00:00,-0.695
19-05-2024 03:00:00,-0.501
19-05-2024 04:00:00,-0.3
19-05-2024 05:00:00,-0.176
19-05-2024 06:00:00,0
19-05-2024 07:00:00,0.393
19-05-2024 08:00:00,0.626
19-05-2024 09:00:00,0.361
19-05-2024 10:00:00,-0.003
19-05-2024 11:00:00,-0.018
19-05-2024 12:00:00,-0.206
19-05-2024 13:00:00,-0.741
19-05-2024 14:00:00,-1.507
19-05-2024 15:00:00,-1
19-05-2024 16:00:00,-0.379
19-05-2024 17:00:00,-0.006
19-05-2024 18:00:00,0.001
19-05-2024 19:00:00,-0.001
19-05-2024 20:00:00,-0.001
19-05-2024 21:00:00,0
19-05-2024 22:00:00,-0.002
19-05-2024 23:00:00,-0.031
20-05-2024 00:00:00,-0.03
20-05-2024 01:00:00,-0.01
20-05-2024 02:00:00,-0.003
20-05-2024 03:00:00,0.001
20-05-2024 04:00:00,0.175
20-05-2024 05:00:00,0.613
20-05-2024 06:00:00,1.295
20-05-2024 07:00:00,3.721
20-05-2024 08:00:00,4.214
20-05-2024 09:00:00,3.643
20-05-2024 10:00:00,1.539
20-05-2024 11:00:00,0.751
20-05-2024 12:00:00,0.299
20-05-2024 13:00:00,0.001
20-05-2024 14:00:00,0.002
20-05-2024 15:00:00,0.463
20-05-2024 16:00:00,1.168
20-05-2024 17:00:00,3.319
20-05-2024 18:00:00,3.941
20-05-2024 19:00:00,4.212
20-05-2024 20:00:00,4.135
20-05-2024 21:00:00,3.777
20-05-2024 22:00:00,2.763
20-05-2024 23:00:00,1.233
21-05-2024 00:00:00,1.1
21-05-2024 01:00:00,0.951
21-05-2024 02:00:00,0.786
21-05-2024 03:00:00,0.707
21-05-2024 04:00:00,0.937
21-05-2024 05:00:00,1.611
21-05-2024 06:00:00,4.052
21-05-2024 07:00:00,6.137
21-05-2024 08:00:00,6.78
21-05-2024 09:00:00,4.387
21-05-2024 10:00:00,3.756
21-05-2024 11:00:00,3.119
21-05-2024 12:00:00,2.562
21-05-2024 13:00:00,2.273
21-05-2024 14:00:00,1.865
21-05-2024 15:00:00,2.573
21-05-2024 16:00:00,3.099
21-05-2024 17:00:00,3.861
21-05-2024 18:00:00,4.195
21-05-2024 19:00:00,4.195
21-05-2024 20:00:00,3.806
21-05-2024 21:00:00,3.745
21-05-2024 22:00:00,1.729
21-05-2024 23:00:00,1.033
22-05-2024 00:00:00,0.424
22-05-2024 01:00:00,0.348
22-05-2024 02:00:00,0.326
22-05-2024 03:00:00,0.296
22-05-2024 04:00:00,0.362
22-05-2024 05:00:00,0.613
22-05-2024 06:00:00,2.972
22-05-2024 07:00:00,4.52
22-05-2024 08:00:00,4.723
22-05-2024 09:00:00,4.127
22-05-2024 10:00:00,2.868
22-05-2024 11:00:00,1.158
22-05-2024 12:00:00,0.61
22-05-2024 13:00:00,0.448
22-05-2024 14:00:00,0.382
22-05-2024 15:00:00,0.376
22-05-2024 16:00:00,0.532
22-05-2024 17:00:00,0.972
22-05-2024 18:00:00,1.256
22-05-2024 19:00:00,1.24
22-05-2024 20:00:00,0.618
22-05-2024 21:00:00,0.511
22-05-2024 22:00:00,0.31
22-05-2024 23:00:00,0.02
23-05-2024 00:00:00,0.186
23-05-2024 01:00:00,0.115
23-05-2024 02:00:00,0.031
23-05-2024 03:00:00,0
23-05-2024 04:00:00,0.017
23-05-2024 05:00:00,0.159
23-05-2024 06:00:00,0.383
23-05-2024 07:00:00,1.333
23-05-2024 08:00:00,2.78
23-05-2024 09:00:00,1.876
23-05-2024 10:00:00,0.866
23-05-2024 11:00:00,0.536
23-05-2024 12:00:00,0.371
23-05-2024 13:00:00,0.219
23-05-2024 14:00:00,0.149
23-05-2024 15:00:00,0.146
23-05-2024 16:00:00,0.16
23-05-2024 17:00:00,0.311
23-05-2024 18:00:00,0.512
23-05-2024 19:00:00,0.521
23-05-2024 20:00:00,0.357
23-05-2024 21:00:00,0.187
23-05-2024 22:00:00,0
23-05-2024 23:00:00,-0.085
24-05-2024 00:00:00,-0.246
24-05-2024 01:00:00,-0.249
24-05-2024 02:00:00,-0.224
24-05-2024 03:00:00,-0.197
24-05-2024 04:00:00,-0.061
24-05-2024 05:00:00,0.004
24-05-2024 06:00:00,0.604
24-05-2024 07:00:00,3
24-05-2024 08:00:00,8.06
24-05-2024 09:00:00,7.119
